Trade ID,Regime ID,Entry Type,Status,Buy Time,Buy Price,Grid Buy Price,Reference at Buy,Sell Target,Sell Time,Order Size (USDT),Net P&L,Holding Time
296,20,GRID_BUY,CLOSED,2024-05-01 19:30:00+00:00,58000.0,58000.0,61000.0,59000.0,2024-05-02 12:16:00+00:00,58.67832472189169,0.8923749038942645,0 days 16:46:00
297,20,GRID_BUY,CLOSED,2024-05-01 19:57:00+00:00,57000.0,57000.0,61000.0,58000.0,2024-05-01 21:25:00+00:00,58.67832472189169,0.9100884631050263,0 days 01:28:00
298,20,GRID_BUY,CLOSED,2024-05-02 01:36:00+00:00,57000.0,57000.0,61000.0,58000.0,2024-05-02 11:02:00+00:00,58.67832472189169,0.9100884631050263,0 days 09:26:00
299,20,GRID_BUY,CLOSED,2024-05-05 01:35:00+00:00,63000.0,63000.0,61000.0,64000.0,2024-05-05 13:19:00+00:00,58.67832472189169,0.8122421360360548,0 days 11:44:00
300,20,GRID_BUY,CLOSED,2024-05-06 10:48:00+00:00,64000.0,64000.0,61000.0,65000.0,2024-05-15 15:21:00+00:00,58.67832472189169,0.7977180718617518,9 days 04:33:00
301,20,GRID_BUY,CLOSED,2024-05-06 15:02:00+00:00,63000.0,63000.0,61000.0,64000.0,2024-05-07 08:20:00+00:00,58.67832472189169,0.8122421360360548,0 days 17:18:00
302,20,GRID_BUY,CLOSED,2024-05-07 18:34:00+00:00,63000.0,63000.0,61000.0,64000.0,2024-05-15 12:31:00+00:00,58.67832472189169,0.8122421360360548,7 days 17:57:00
303,20,GRID_BUY,CLOSED,2024-05-08 13:09:00+00:00,62000.0,62000.0,61000.0,63000.0,2024-05-09 22:43:00+00:00,58.67832472189169,0.8272347184095281,1 days 09:34:00
304,20,GRID_BUY,CLOSED,2024-05-08 23:07:00+00:00,61000.0,61000.0,61000.0,62000.0,2024-05-09 15:10:00+00:00,58.67832472189169,0.8427188608608205,0 days 16:03:00
305,20,GRID_BUY,CLOSED,2024-05-10 14:35:00+00:00,62000.0,62000.0,61000.0,63000.0,2024-05-13 08:44:00+00:00,58.67832472189169,0.8272347184095281,2 days 18:09:00
306,20,GRID_BUY,CLOSED,2024-05-10 14:52:00+00:00,61000.0,61000.0,61000.0,62000.0,2024-05-13 07:52:00+00:00,58.67832472189169,0.8427188608608205,2 days 17:00:00
307,20,GRID_BUY,CLOSED,2024-05-14 06:12:00+00:00,62000.0,62000.0,61000.0,63000.0,2024-05-15 12:30:00+00:00,58.67832472189169,0.8272347184095281,1 days 06:18:00
308,21,GRID_BUY,CLOSED,2024-05-16 17:22:00+00:00,65000.0,65000.0,66000.0,66000.0,2024-05-17 06:51:00+00:00,58.67832472189169,0.783640901969747,0 days 13:29:00
309,21,GRID_BUY,CLOSED,2024-05-19 19:49:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-05-20 04:37:00+00:00,58.67832472189169,0.769990312983559,0 days 08:48:00
310,21,GRID_BUY,CLOSED,2024-05-20 21:17:00+00:00,69000.0,69000.0,66000.0,70000.0,2024-05-20 23:13:00+00:00,58.67832472189169,0.7314125615008322,0 days 01:56:00
311,22,GRID_BUY,CLOSED,2024-05-21 15:50:00+00:00,70000.0,70000.0,71000.0,71000.0,2024-06-04 18:22:00+00:00,58.67832472189169,0.7192881253205456,14 days 02:32:00
312,22,GRID_BUY,CLOSED,2024-05-22 21:09:00+00:00,69000.0,69000.0,71000.0,70000.0,2024-05-23 11:31:00+00:00,58.67832472189169,0.7314125615008322,0 days 14:22:00
313,22,GRID_BUY,CLOSED,2024-05-23 12:56:00+00:00,69000.0,69000.0,71000.0,70000.0,2024-05-27 15:21:00+00:00,58.67832472189169,0.7314125615008322,4 days 02:25:00
314,22,GRID_BUY,CLOSED,2024-05-23 13:50:00+00:00,68000.0,68000.0,71000.0,69000.0,2024-05-24 18:04:00+00:00,58.67832472189169,0.7438935987452524,1 days 04:14:00
315,22,GRID_BUY,CLOSED,2024-05-23 18:23:00+00:00,67000.0,67000.0,71000.0,68000.0,2024-05-23 21:02:00+00:00,58.67832472189169,0.7567472042656078,0 days 02:39:00
316,22,GRID_BUY,CLOSED,2024-05-23 21:16:00+00:00,67000.0,67000.0,71000.0,68000.0,2024-05-23 21:54:00+00:00,58.67832472189169,0.7567472042656078,0 days 00:38:00
317,22,GRID_BUY,CLOSED,2024-05-24 06:27:00+00:00,67000.0,67000.0,71000.0,68000.0,2024-05-24 14:29:00+00:00,58.67832472189169,0.7567472042656078,0 days 08:02:00
318,22,GRID_BUY,CLOSED,2024-05-28 01:46:00+00:00,69000.0,69000.0,71000.0,70000.0,2024-06-03 13:45:00+00:00,58.67832472189169,0.7314125615008322,6 days 11:59:00
319,22,GRID_BUY,CLOSED,2024-05-28 03:35:00+00:00,68000.0,68000.0,71000.0,69000.0,2024-05-30 17:23:00+00:00,58.67832472189169,0.7438935987452524,2 days 13:48:00
320,22,GRID_BUY,CLOSED,2024-05-31 09:19:00+00:00,68000.0,68000.0,71000.0,69000.0,2024-05-31 12:37:00+00:00,58.67832472189169,0.7438935987452524,0 days 03:18:00
321,22,GRID_BUY,CLOSED,2024-05-31 14:00:00+00:00,68000.0,68000.0,71000.0,69000.0,2024-06-03 06:28:00+00:00,58.67832472189169,0.7438935987452524,2 days 16:28:00
322,22,GRID_BUY,CLOSED,2024-05-31 16:06:00+00:00,67000.0,67000.0,71000.0,68000.0,2024-06-02 11:48:00+00:00,58.67832472189169,0.7567472042656078,1 days 19:42:00
323,22,GRID_BUY,CLOSED,2024-06-03 14:46:00+00:00,69000.0,69000.0,71000.0,70000.0,2024-06-04 14:17:00+00:00,58.67832472189169,0.7314125615008322,0 days 23:31:00
324,22,GRID_BUY,CLOSED,2024-06-07 17:58:00+00:00,70000.0,70000.0,71000.0,71000.0,2024-10-29 02:14:00+00:00,58.67832472189169,0.7192881253205456,143 days 08:16:00
325,22,GRID_BUY,CLOSED,2024-06-07 18:05:00+00:00,69000.0,69000.0,71000.0,70000.0,2024-06-10 15:36:00+00:00,58.67832472189169,0.7314125615008322,2 days 21:31:00
326,22,GRID_BUY,CLOSED,2024-06-11 01:53:00+00:00,69000.0,69000.0,71000.0,70000.0,2024-07-29 13:05:00+00:00,58.67832472189169,0.7314125615008322,48 days 11:12:00
327,22,GRID_BUY,CLOSED,2024-06-11 02:18:00+00:00,68000.0,68000.0,71000.0,69000.0,2024-06-12 12:30:00+00:00,58.67832472189169,0.7438935987452524,1 days 10:12:00
328,22,GRID_BUY,CLOSED,2024-06-11 09:51:00+00:00,67000.0,67000.0,71000.0,68000.0,2024-06-12 10:04:00+00:00,58.67832472189169,0.7567472042656078,1 days 00:13:00
329,22,GRID_BUY,CLOSED,2024-06-12 19:45:00+00:00,68000.0,68000.0,71000.0,69000.0,2024-07-27 13:35:00+00:00,58.67832472189169,0.7438935987452524,44 days 17:50:00
330,22,GRID_BUY,CLOSED,2024-06-13 03:39:00+00:00,67000.0,67000.0,71000.0,68000.0,2024-06-13 12:30:00+00:00,58.67832472189169,0.7567472042656078,0 days 08:51:00
331,22,GRID_BUY,CLOSED,2024-06-13 15:22:00+00:00,67000.0,67000.0,71000.0,68000.0,2024-07-21 20:22:00+00:00,58.67832472189169,0.7567472042656078,38 days 05:00:00
332,22,GRID_BUY,CLOSED,2024-06-14 16:08:00+00:00,66000.0,66000.0,71000.0,67000.0,2024-06-17 18:17:00+00:00,58.67832472189169,0.769990312983559,3 days 02:09:00
333,23,GRID_BUY,CLOSED,2024-06-18 00:45:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-07-19 19:05:00+00:00,58.67832472189169,0.769990312983559,31 days 18:20:00
334,23,GRID_BUY,CLOSED,2024-06-18 01:43:00+00:00,65000.0,65000.0,66000.0,66000.0,2024-06-20 10:56:00+00:00,58.67832472189169,0.783640901969747,2 days 09:13:00
335,23,GRID_BUY,CLOSED,2024-06-20 14:04:00+00:00,65000.0,65000.0,66000.0,66000.0,2024-07-17 01:17:00+00:00,58.67832472189169,0.783640901969747,26 days 11:13:00
336,23,GRID_BUY,CLOSED,2024-06-21 08:49:00+00:00,64000.0,64000.0,66000.0,65000.0,2024-07-16 16:03:00+00:00,58.67832472189169,0.7977180718617518,25 days 07:14:00
337,23,GRID_BUY,CLOSED,2024-06-24 00:05:00+00:00,63000.0,63000.0,66000.0,64000.0,2024-07-15 22:11:00+00:00,58.67832472189169,0.8122421360360548,21 days 22:06:00
338,23,GRID_BUY,CLOSED,2024-06-24 09:30:00+00:00,62000.0,62000.0,66000.0,63000.0,2024-06-30 23:01:00+00:00,58.67832472189169,0.8272347184095281,6 days 13:31:00
339,23,GRID_BUY,CLOSED,2024-06-24 09:33:00+00:00,61000.0,61000.0,66000.0,62000.0,2024-06-25 14:29:00+00:00,58.67832472189169,0.8427188608608205,1 days 04:56:00
340,24,GRID_BUY,CLOSED,2024-06-24 16:56:00+00:00,60000.0,60000.0,61000.0,61000.0,2024-06-25 03:06:00+00:00,58.67832472189169,0.8587191413938058,0 days 10:10:00
341,24,GRID_BUY,CLOSED,2024-06-24 20:29:00+00:00,59000.0,59000.0,61000.0,60000.0,2024-06-24 21:32:00+00:00,58.67832472189169,0.875261804317752,0 days 01:03:00
342,24,GRID_BUY,CLOSED,2024-06-26 17:05:00+00:00,61000.0,61000.0,61000.0,62000.0,2024-06-27 14:00:00+00:00,58.67832472189169,0.8427188608608205,0 days 20:55:00
343,24,GRID_BUY,CLOSED,2024-06-28 14:36:00+00:00,61000.0,61000.0,61000.0,62000.0,2024-06-30 18:55:00+00:00,58.67832472189169,0.8427188608608205,2 days 04:19:00
344,24,GRID_BUY,CLOSED,2024-07-02 14:39:00+00:00,62000.0,62000.0,61000.0,63000.0,2024-07-15 07:43:00+00:00,58.67832472189169,0.8272347184095281,12 days 17:04:00
345,24,GRID_BUY,CLOSED,2024-07-03 03:12:00+00:00,61000.0,61000.0,61000.0,62000.0,2024-07-15 02:28:00+00:00,58.67832472189169,0.8427188608608205,11 days 23:16:00
346,24,GRID_BUY,CLOSED,2024-07-03 10:33:00+00:00,60000.0,60000.0,61000.0,61000.0,2024-07-14 21:48:00+00:00,58.67832472189169,0.8587191413938058,11 days 11:15:00
347,24,GRID_BUY,CLOSED,2024-07-04 01:54:00+00:00,59000.0,59000.0,61000.0,60000.0,2024-07-14 04:22:00+00:00,58.67832472189169,0.875261804317752,10 days 02:28:00
348,24,GRID_BUY,CLOSED,2024-07-04 02:00:00+00:00,58000.0,58000.0,61000.0,59000.0,2024-07-04 02:35:00+00:00,58.67832472189169,0.8923749038942645,0 days 00:35:00
349,24,GRID_BUY,CLOSED,2024-07-04 08:30:00+00:00,58000.0,58000.0,61000.0,59000.0,2024-07-10 04:07:00+00:00,58.67832472189169,0.8923749038942645,5 days 19:37:00
350,24,GRID_BUY,CLOSED,2024-07-04 09:22:00+00:00,57000.0,57000.0,61000.0,58000.0,2024-07-04 11:07:00+00:00,58.67832472189169,0.9100884631050263,0 days 01:45:00
351,24,GRID_BUY,CLOSED,2024-07-04 13:20:00+00:00,57000.0,57000.0,61000.0,58000.0,2024-07-04 15:50:00+00:00,58.67832472189169,0.9100884631050263,0 days 02:30:00
352,24,GRID_BUY,CLOSED,2024-07-04 23:41:00+00:00,57000.0,57000.0,61000.0,58000.0,2024-07-06 16:43:00+00:00,58.67832472189169,0.9100884631050263,1 days 17:02:00
353,24,GRID_BUY,CLOSED,2024-07-05 02:58:00+00:00,56000.0,56000.0,61000.0,57000.0,2024-07-05 17:32:00+00:00,58.67832472189169,0.9284346494304572,0 days 14:34:00
354,25,GRID_BUY,CLOSED,2024-07-05 03:11:00+00:00,55000.0,55000.0,56000.0,56000.0,2024-07-05 15:04:00+00:00,58.67832472189169,0.947447969804081,0 days 11:53:00
355,25,GRID_BUY,CLOSED,2024-07-05 04:19:00+00:00,54000.0,54000.0,56000.0,55000.0,2024-07-05 10:12:00+00:00,58.67832472189169,0.9671654872285771,0 days 05:53:00
356,25,GRID_BUY,CLOSED,2024-07-05 18:15:00+00:00,56000.0,56000.0,56000.0,57000.0,2024-07-06 13:49:00+00:00,58.67832472189169,0.9284346494304572,0 days 19:34:00
357,25,GRID_BUY,CLOSED,2024-07-07 13:18:00+00:00,57000.0,57000.0,56000.0,58000.0,2024-07-08 09:02:00+00:00,58.67832472189169,0.9100884631050263,0 days 19:44:00
358,25,GRID_BUY,CLOSED,2024-07-07 23:46:00+00:00,56000.0,56000.0,56000.0,57000.0,2024-07-08 08:39:00+00:00,58.67832472189169,0.9284346494304572,0 days 08:53:00
359,25,GRID_BUY,CLOSED,2024-07-08 01:01:00+00:00,55000.0,55000.0,56000.0,56000.0,2024-07-08 08:05:00+00:00,58.67832472189169,0.947447969804081,0 days 07:04:00
360,25,GRID_BUY,CLOSED,2024-07-08 10:54:00+00:00,57000.0,57000.0,56000.0,58000.0,2024-07-09 14:15:00+00:00,58.67832472189169,0.9100884631050263,1 days 03:21:00
361,25,GRID_BUY,CLOSED,2024-07-08 14:28:00+00:00,56000.0,56000.0,56000.0,57000.0,2024-07-09 01:12:00+00:00,58.67832472189169,0.9284346494304572,0 days 10:44:00
362,25,GRID_BUY,CLOSED,2024-07-08 14:34:00+00:00,55000.0,55000.0,56000.0,56000.0,2024-07-08 14:41:00+00:00,58.67832472189169,0.947447969804081,0 days 00:07:00
363,25,GRID_BUY,CLOSED,2024-07-09 15:00:00+00:00,57000.0,57000.0,56000.0,58000.0,2024-07-09 18:38:00+00:00,58.67832472189169,0.9100884631050263,0 days 03:38:00
364,25,GRID_BUY,CLOSED,2024-07-10 12:33:00+00:00,58000.0,58000.0,56000.0,59000.0,2024-07-11 12:30:00+00:00,58.67832472189169,0.8923749038942645,0 days 23:57:00
365,25,GRID_BUY,CLOSED,2024-07-11 14:17:00+00:00,58000.0,58000.0,56000.0,59000.0,2024-07-13 22:41:00+00:00,58.67832472189169,0.8923749038942645,2 days 08:24:00
366,25,GRID_BUY,CLOSED,2024-07-12 01:15:00+00:00,57000.0,57000.0,56000.0,58000.0,2024-07-12 13:57:00+00:00,58.67832472189169,0.9100884631050263,0 days 12:42:00
367,26,GRID_BUY,CLOSED,2024-07-16 06:54:00+00:00,63000.0,63000.0,61000.0,64000.0,2024-07-16 12:26:00+00:00,58.67832472189169,0.8122421360360548,0 days 05:32:00
368,27,GRID_BUY,CLOSED,2024-07-17 08:18:00+00:00,65000.0,65000.0,66000.0,66000.0,2024-07-19 16:01:00+00:00,58.67832472189169,0.783640901969747,2 days 07:43:00
369,27,GRID_BUY,CLOSED,2024-07-17 16:41:00+00:00,64000.0,64000.0,66000.0,65000.0,2024-07-18 02:02:00+00:00,58.67832472189169,0.7977180718617518,0 days 09:21:00
370,27,GRID_BUY,CLOSED,2024-07-18 14:42:00+00:00,64000.0,64000.0,66000.0,65000.0,2024-07-19 13:55:00+00:00,58.67832472189169,0.7977180718617518,0 days 23:13:00
371,27,GRID_BUY,CLOSED,2024-07-21 18:10:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-07-21 18:29:00+00:00,58.67832472189169,0.769990312983559,0 days 00:19:00
372,27,GRID_BUY,CLOSED,2024-07-22 09:00:00+00:00,67000.0,67000.0,66000.0,68000.0,2024-07-22 19:45:00+00:00,58.67832472189169,0.7567472042656078,0 days 10:45:00
373,27,GRID_BUY,CLOSED,2024-07-23 04:42:00+00:00,67000.0,67000.0,66000.0,68000.0,2024-07-26 14:03:00+00:00,58.67832472189169,0.7567472042656078,3 days 09:21:00
374,27,GRID_BUY,CLOSED,2024-07-23 13:54:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-07-23 14:32:00+00:00,58.67832472189169,0.769990312983559,0 days 00:38:00
375,27,GRID_BUY,CLOSED,2024-07-23 16:53:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-07-24 14:31:00+00:00,58.67832472189169,0.769990312983559,0 days 21:38:00
376,27,GRID_BUY,CLOSED,2024-07-24 16:09:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-07-26 02:42:00+00:00,58.67832472189169,0.769990312983559,1 days 10:33:00
377,27,GRID_BUY,CLOSED,2024-07-25 01:07:00+00:00,65000.0,65000.0,66000.0,66000.0,2024-07-25 21:53:00+00:00,58.67832472189169,0.783640901969747,0 days 20:46:00
378,27,GRID_BUY,CLOSED,2024-07-25 02:46:00+00:00,64000.0,64000.0,66000.0,65000.0,2024-07-25 15:18:00+00:00,58.67832472189169,0.7977180718617518,0 days 12:32:00
379,27,GRID_BUY,CLOSED,2024-07-26 14:33:00+00:00,67000.0,67000.0,66000.0,68000.0,2024-07-26 19:46:00+00:00,58.67832472189169,0.7567472042656078,0 days 05:13:00
380,27,GRID_BUY,CLOSED,2024-07-27 19:41:00+00:00,68000.0,68000.0,66000.0,69000.0,2024-07-27 21:22:00+00:00,58.67832472189169,0.7438935987452524,0 days 01:41:00
381,27,GRID_BUY,CLOSED,2024-07-27 20:22:00+00:00,67000.0,67000.0,66000.0,68000.0,2024-07-27 20:45:00+00:00,58.67832472189169,0.7567472042656078,0 days 00:23:00
382,27,GRID_BUY,CLOSED,2024-07-27 20:49:00+00:00,67000.0,67000.0,66000.0,68000.0,2024-07-27 20:53:00+00:00,58.67832472189169,0.7567472042656078,0 days 00:04:00
383,27,GRID_BUY,CLOSED,2024-07-27 23:55:00+00:00,68000.0,68000.0,66000.0,69000.0,2024-07-29 02:17:00+00:00,58.67832472189169,0.7438935987452524,1 days 02:22:00
384,27,GRID_BUY,CLOSED,2024-07-29 14:02:00+00:00,69000.0,69000.0,66000.0,70000.0,2024-10-28 22:07:00+00:00,58.67832472189169,0.7314125615008322,91 days 08:05:00
385,27,GRID_BUY,CLOSED,2024-07-29 15:07:00+00:00,68000.0,68000.0,66000.0,69000.0,2024-10-18 18:46:00+00:00,58.67832472189169,0.7438935987452524,81 days 03:39:00
386,27,GRID_BUY,CLOSED,2024-07-29 16:31:00+00:00,67000.0,67000.0,66000.0,68000.0,2024-10-16 11:26:00+00:00,58.67832472189169,0.7567472042656078,78 days 18:55:00
387,27,GRID_BUY,CLOSED,2024-07-30 00:21:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-07-30 07:47:00+00:00,58.67832472189169,0.769990312983559,0 days 07:26:00
388,27,GRID_BUY,CLOSED,2024-07-30 14:04:00+00:00,66000.0,66000.0,66000.0,67000.0,2024-10-15 13:51:00+00:00,58.67832472189169,0.769990312983559,76 days 23:47:00
389,27,GRID_BUY,CLOSED,2024-07-31 19:53:00+00:00,65000.0,65000.0,66000.0,66000.0,2024-09-27 14:10:00+00:00,58.67832472189169,0.783640901969747,57 days 18:17:00
390,27,GRID_BUY,CLOSED,2024-08-01 02:03:00+00:00,64000.0,64000.0,66000.0,65000.0,2024-08-01 21:43:00+00:00,58.67832472189169,0.7977180718617518,0 days 19:40:00
391,27,GRID_BUY,CLOSED,2024-08-01 15:21:00+00:00,63000.0,63000.0,66000.0,64000.0,2024-08-01 20:36:00+00:00,58.67832472189169,0.8122421360360548,0 days 05:15:00
392,27,GRID_BUY,CLOSED,2024-08-02 02:26:00+00:00,64000.0,64000.0,66000.0,65000.0,2024-08-02 13:31:00+00:00,58.67832472189169,0.7977180718617518,0 days 11:05:00
393,27,GRID_BUY,CLOSED,2024-08-02 14:42:00+00:00,64000.0,64000.0,66000.0,65000.0,2024-08-25 23:28:00+00:00,58.67832472189169,0.7977180718617518,23 days 08:46:00
394,27,GRID_BUY,CLOSED,2024-08-02 15:06:00+00:00,63000.0,63000.0,66000.0,64000.0,2024-08-23 21:20:00+00:00,58.67832472189169,0.8122421360360548,21 days 06:14:00
395,27,GRID_BUY,CLOSED,2024-08-02 21:14:00+00:00,62000.0,62000.0,66000.0,63000.0,2024-08-23 17:57:00+00:00,58.67832472189169,0.8272347184095281,20 days 20:43:00
396,27,GRID_BUY,CLOSED,2024-08-03 00:55:00+00:00,61000.0,61000.0,66000.0,62000.0,2024-08-03 11:45:00+00:00,58.67832472189169,0.8427188608608205,0 days 10:50:00
397,28,GRID_BUY,CLOSED,2024-08-03 15:56:00+00:00,61000.0,61000.0,61000.0,62000.0,2024-08-08 22:54:00+00:00,58.67832472189169,0.8427188608608205,5 days 06:58:00
398,28,GRID_BUY,CLOSED,2024-08-03 19:28:00+00:00,60000.0,60000.0,61000.0,61000.0,2024-08-04 02:29:00+00:00,58.67832472189169,0.8587191413938058,0 days 07:01:00
399,28,GRID_BUY,CLOSED,2024-08-04 14:37:00+00:00,60000.0,60000.0,61000.0,61000.0,2024-08-08 21:58:00+00:00,58.67832472189169,0.8587191413938058,4 days 07:21:00
400,28,GRID_BUY,CLOSED,2024-08-04 15:58:00+00:00,59000.0,59000.0,61000.0,60000.0,2024-08-08 21:42:00+00:00,58.67832472189169,0.875261804317752,4 days 05:44:00
401,28,GRID_BUY,CLOSED,2024-08-04 17:40:00+00:00,58000.0,58000.0,61000.0,59000.0,2024-08-04 19:17:00+00:00,58.67832472189169,0.8923749038942645,0 days 01:37:00
402,28,GRID_BUY,CLOSED,2024-08-05 00:08:00+00:00,58000.0,58000.0,61000.0,59000.0,2024-08-08 15:01:00+00:00,58.67832472189169,0.8923749038942645,3 days 14:53:00
403,28,GRID_BUY,CLOSED,2024-08-05 00:37:00+00:00,57000.0,57000.0,61000.0,58000.0,2024-08-08 12:32:00+00:00,58.67832472189169,0.9100884631050263,3 days 11:55:00
404,28,GRID_BUY,CLOSED,2024-08-05 00:57:00+00:00,56000.0,56000.0,61000.0,57000.0,2024-08-06 18:16:00+00:00,58.67832472189169,0.9284346494304572,1 days 17:19:00
405,29,GRID_BUY,CLOSED,2024-08-05 01:08:00+00:00,55000.0,55000.0,56000.0,56000.0,2024-08-06 00:59:00+00:00,58.67832472189169,0.947447969804081,0 days 23:51:00
406,29,GRID_BUY,CLOSED,2024-08-05 01:10:00+00:00,54000.0,54000.0,56000.0,55000.0,2024-08-05 01:36:00+00:00,58.67832472189169,0.9671654872285771,0 days 00:26:00
407,29,GRID_BUY,CLOSED,2024-08-05 01:10:00+00:00,53000.0,53000.0,56000.0,54000.0,2024-08-05 01:11:00+00:00,58.67832472189169,0.9876270619143881,0 days 00:01:00
408,29,GRID_BUY,CLOSED,2024-08-05 01:13:00+00:00,53000.0,53000.0,56000.0,54000.0,2024-08-05 01:15:00+00:00,58.67832472189169,0.9876270619143881,0 days 00:02:00
409,29,GRID_BUY,CLOSED,2024-08-05 02:04:00+00:00,54000.0,54000.0,56000.0,55000.0,2024-08-05 16:13:00+00:00,58.67832472189169,0.9671654872285771,0 days 14:09:00
410,29,GRID_BUY,CLOSED,2024-08-05 05:04:00+00:00,53000.0,53000.0,56000.0,54000.0,2024-08-05 14:40:00+00:00,58.67832472189169,0.9876270619143881,0 days 09:36:00
411,29,GRID_BUY,CLOSED,2024-08-05 06:06:00+00:00,52000.0,52000.0,56000.0,53000.0,2024-08-05 07:41:00+00:00,58.67832472189169,1.0088756202419447,0 days 01:35:00
412,29,GRID_BUY,CLOSED,2024-08-05 06:19:00+00:00,51000.0,51000.0,56000.0,52000.0,2024-08-05 07:09:00+00:00,58.67832472189169,1.030957455366675,0 days 00:50:00
413,30,GRID_BUY,CLOSED,2024-08-05 06:24:00+00:00,50000.0,50000.0,51000.0,51000.0,2024-08-05 06:32:00+00:00,58.67832472189169,1.0539225638963927,0 days 00:08:00
414,30,GRID_BUY,CLOSED,2024-08-05 06:24:00+00:00,49000.0,49000.0,51000.0,50000.0,2024-08-05 06:25:00+00:00,58.67832472189169,1.0778250237946665,0 days 00:01:00
415,30,GRID_BUY,CLOSED,2024-08-05 09:47:00+00:00,52000.0,52000.0,51000.0,53000.0,2024-08-05 14:00:00+00:00,58.67832472189169,1.0088756202419447,0 days 04:13:00
416,30,GRID_BUY,CLOSED,2024-08-05 10:36:00+00:00,51000.0,51000.0,51000.0,52000.0,2024-08-05 13:37:00+00:00,58.67832472189169,1.030957455366675,0 days 03:01:00
417,30,GRID_BUY,CLOSED,2024-08-05 12:32:00+00:00,50000.0,50000.0,51000.0,51000.0,2024-08-05 12:41:00+00:00,58.67832472189169,1.0539225638963927,0 days 00:09:00
418,30,GRID_BUY,CLOSED,2024-08-05 12:53:00+00:00,50000.0,50000.0,51000.0,51000.0,2024-08-05 13:33:00+00:00,58.67832472189169,1.0539225638963927,0 days 00:40:00
419,30,GRID_BUY,CLOSED,2024-08-05 13:42:00+00:00,51000.0,51000.0,51000.0,52000.0,2024-08-05 13:46:00+00:00,58.67832472189169,1.030957455366675,0 days 00:04:00
420,30,GRID_BUY,CLOSED,2024-08-05 17:06:00+00:00,54000.0,54000.0,51000.0,55000.0,2024-08-05 17:52:00+00:00,58.67832472189169,0.9671654872285771,0 days 00:46:00
421,30,GRID_BUY,CLOSED,2024-08-05 18:22:00+00:00,54000.0,54000.0,51000.0,55000.0,2024-08-05 21:16:00+00:00,58.67832472189169,0.9671654872285771,0 days 02:54:00
422,30,GRID_BUY,CLOSED,2024-08-05 18:59:00+00:00,53000.0,53000.0,51000.0,54000.0,2024-08-05 20:06:00+00:00,58.67832472189169,0.9876270619143881,0 days 01:07:00
423,30,GRID_BUY,CLOSED,2024-08-05 23:49:00+00:00,54000.0,54000.0,51000.0,55000.0,2024-08-06 00:14:00+00:00,58.67832472189169,0.9671654872285771,0 days 00:25:00
424,31,GRID_BUY,CLOSED,2024-08-06 08:34:00+00:00,55000.0,55000.0,56000.0,56000.0,2024-08-06 14:07:00+00:00,58.67832472189169,0.947447969804081,0 days 05:33:00
425,31,GRID_BUY,CLOSED,2024-08-06 22:27:00+00:00,56000.0,56000.0,56000.0,57000.0,2024-08-07 01:55:00+00:00,58.67832472189169,0.9284346494304572,0 days 03:28:00
426,31,GRID_BUY,CLOSED,2024-08-07 14:33:00+00:00,56000.0,56000.0,56000.0,57000.0,2024-08-08 01:44:00+00:00,58.67832472189169,0.9284346494304572,0 days 11:11:00
427,31,GRID_BUY,CLOSED,2024-08-07 18:29:00+00:00,55000.0,55000.0,56000.0,56000.0,2024-08-08 01:43:00+00:00,58.67832472189169,0.947447969804081,0 days 07:14:00
428,31,GRID_BUY,CLOSED,2024-08-08 13:48:00+00:00,57000.0,57000.0,56000.0,58000.0,2024-08-08 14:27:00+00:00,58.67832472189169,0.9100884631050263,0 days 00:39:00
429,32,GRID_BUY,CLOSED,2024-08-09 01:00:00+00:00,61000.0,61000.0,61000.0,62000.0,2024-08-23 14:13:00+00:00,58.67832472189169,0.8427188608608205,14 days 13:13:00
430,32,GRID_BUY,CLOSED,2024-08-09 13:35:00+00:00,60000.0,60000.0,61000.0,61000.0,2024-08-09 14:03:00+00:00,58.67832472189169,0.8587191413938058,0 days 00:28:00
431,32,GRID_BUY,CLOSED,2024-08-09 14:32:00+00:00,60000.0,60000.0,61000.0,61000.0,2024-08-10 00:16:00+00:00,58.67832472189169,0.8587191413938058,0 days 09:44:00
432,32,GRID_BUY,CLOSED,2024-08-11 15:09:00+00:00,60000.0,60000.0,61000.0,61000.0,2024-08-13 16:49:00+00:00,58.67832472189169,0.8587191413938058,2 days 01:40:00
433,32,GRID_BUY,CLOSED,2024-08-11 20:08:00+00:00,59000.0,59000.0,61000.0,60000.0,2024-08-12 14:36:00+00:00,58.67832472189169,0.875261804317752,0 days 18:28:00
434,32,GRID_BUY,CLOSED,2024-08-12 07:16:00+00:00,58000.0,58000.0,61000.0,59000.0,2024-08-12 08:07:00+00:00,58.67832472189169,0.8923749038942645,0 days 00:51:00
435,32,GRID_BUY,CLOSED,2024-08-12 13:58:00+00:00,58000.0,58000.0,61000.0,59000.0,2024-08-12 14:13:00+00:00,58.67832472189169,0.8923749038942645,0 days 00:15:00
