Trade ID,Status,Buy Time,Buy Price,Sell Target,Sell Time,Capital Base at Buy (USDT),Base Order Size (USDT),BTC Allocation Before Buy,Alpha,Order Size (USDT),Portfolio Value at Buy,Order % of Portfolio,Portfolio Value at Sell,Net P&L,Holding Time
722,CLOSED,2025-01-20 06:58:00+00:00,107000.0,108000.0,2025-01-20 07:00:00+00:00,3274.139264415342,36.78808162264429,0.021928002027301073,0.9813611982767941,36.102395863502714,3290.108033658983,1.0973012282320909,3291.083256394893,0.26456240575457457,0 days 00:02:00
723,CLOSED,2025-01-20 07:22:00+00:00,108000.0,109000.0,2025-01-20 09:06:00+00:00,3274.139264415342,36.78808162264429,0.01106359296169014,0.9905959459825634,36.44212451586708,3291.347199455107,1.1072099753529554,3292.2495780219047,0.2639047552127778,0 days 01:44:00
724,CLOSED,2025-01-20 07:59:00+00:00,107000.0,108000.0,2025-01-20 08:14:00+00:00,3274.139264415342,36.78808162264429,0.021924497167227917,0.9813641774078563,36.102505460019394,3290.6364998481677,1.0971283355571237,3291.6117240116223,0.26456320889013796,0 days 00:15:00
725,CLOSED,2025-01-20 09:27:00+00:00,108000.0,109000.0,2025-05-21 14:59:00+00:00,3274.139264415342,36.78808162264429,0.011061816845263264,0.9905974556815262,36.44218005479575,3291.87566741921,1.1070339142962216,3394.502978433443,0.26390515741181986,121 days 05:32:00
726,CLOSED,2025-01-20 12:16:00+00:00,107000.0,108000.0,2025-01-20 13:36:00+00:00,3274.139264415342,36.78808162264429,0.02192099341935717,0.9813671555935464,36.10261502175764,3291.1649672429967,1.0969554969467465,3292.405461125588,0.26456401177083677,0 days 01:20:00
727,CLOSED,2025-01-20 12:18:00+00:00,106000.0,107000.0,2025-01-20 12:30:00+00:00,3274.139264415342,36.78808162264429,0.03258266265669304,0.972304736741811,35.76922601734141,3290.1175364224077,1.0871716776488167,3291.4302034848947,0.2652682920454197,0 days 00:12:00
728,CLOSED,2025-01-20 15:17:00+00:00,107000.0,108000.0,2025-05-21 14:49:00+00:00,3274.139264415342,36.78808162264429,0.021917465008871814,0.9813701547424589,36.10272535469264,3291.694799546813,1.0967822824784095,3393.8651241311536,0.26456482030296513,120 days 23:32:00
729,CLOSED,2025-01-20 15:45:00+00:00,106000.0,107000.0,2025-01-20 16:43:00+00:00,3274.139264415342,36.78808162264429,0.032577449664943865,0.9723091677847977,35.769389026912485,3290.6473675857733,1.0870015845287966,3292.492874286806,0.2652695009413151,0 days 00:58:00
730,CLOSED,2025-01-20 15:56:00+00:00,105000.0,106000.0,2025-01-20 16:38:00+00:00,3274.139264415342,36.78808162264429,0.04304492310487904,0.9634118153608529,35.44207249971497,3289.2631593418364,1.0775079640270173,3291.1801792683273,0.2660200951377192,0 days 00:42:00
731,CLOSED,2025-01-20 16:13:00+00:00,104000.0,105000.0,2025-01-20 16:15:00+00:00,3274.139264415342,36.78808162264429,0.05332466063477192,0.9546740384604439,35.12062644990226,3287.542072410358,1.0682943571928964,3289.5299572758045,0.26681714001153267,0 days 00:02:00
732,CLOSED,2025-01-20 17:04:00+00:00,106000.0,107000.0,2025-01-21 18:36:00+00:00,3274.139264415342,36.78808162264429,0.032569550314271,0.9723158822328697,35.7696360385762,3291.445474321864,1.0867455140190592,3298.114925618281,0.26527133280544035,1 days 01:32:00
733,CLOSED,2025-01-20 17:04:00+00:00,105000.0,106000.0,2025-01-21 16:11:00+00:00,3274.139264415342,36.78808162264429,0.04303455554852395,0.9634206277837547,35.442396691847975,3290.0612635029465,1.0772564354656502,3296.536190466035,0.26602252844976704,0 days 23:07:00
734,CLOSED,2025-01-20 17:05:00+00:00,104000.0,105000.0,2025-01-20 17:09:00+00:00,3274.139264415342,36.78808162264429,0.05331188962165951,0.9546848938215894,35.12102579781413,3288.340170834851,1.068047220579905,3290.8642866191126,0.2668201739229019,0 days 00:04:00
735,CLOSED,2025-01-20 17:06:00+00:00,103000.0,104000.0,2025-01-20 17:08:00+00:00,3274.139264415342,36.78808162264429,0.06340615809419167,0.9461047656199371,34.80537934119899,3286.2820350686875,1.059111146571798,3288.876380031097,0.26766485628817094,0 days 00:02:00
736,CLOSED,2025-01-20 17:06:00+00:00,102000.0,103000.0,2025-01-20 17:07:00+00:00,3274.139264415342,36.78808162264429,0.07332180606067866,0.9376764648484232,34.495318324476344,3283.886636561001,1.0504418130767457,3286.550585576964,0.2685572134060905,0 days 00:01:00
737,CLOSED,2025-01-20 17:14:00+00:00,104000.0,105000.0,2025-01-20 17:21:00+00:00,3274.139264415342,36.78808162264429,0.05329887355738995,0.9546959574762185,35.12143280844367,3289.143213078468,1.0677988318900784,3291.1311102956747,0.2668232660491867,0 days 00:07:00
738,CLOSED,2025-01-20 17:33:00+00:00,104000.0,105000.0,2025-01-21 14:22:00+00:00,3274.139264415342,36.78808162264429,0.05329455017436314,0.9546996323517913,35.1215680000662,3289.410036344517,1.0677163263931786,3294.3514427560817,0.2668242931220348,0 days 20:49:00
739,CLOSED,2025-01-20 17:37:00+00:00,103000.0,104000.0,2025-01-20 17:52:00+00:00,3274.139264415342,36.78808162264429,0.06338568591859167,0.946122166969197,34.806019503455914,3287.351894827881,1.058785935214833,3290.4852669093143,0.2676697793472371,0 days 00:15:00
740,CLOSED,2025-01-20 17:39:00+00:00,102000.0,103000.0,2025-01-20 17:50:00+00:00,3274.139264415342,36.78808162264429,0.07329828105831589,0.9376964611004315,34.49605394822737,3284.9564842628106,1.050122097917798,3288.1594617800524,0.2685629404749932,0 days 00:11:00
741,CLOSED,2025-01-20 17:42:00+00:00,101000.0,102000.0,2025-01-20 17:43:00+00:00,3274.139264415342,36.78808162264429,0.08303662334052778,0.9294188701605514,34.1915372570922,3282.223525252567,1.0417187310380136,3285.2259882133862,0.2695044672618394,0 days 00:01:00
742,CLOSED,2025-01-20 17:44:00+00:00,101000.0,102000.0,2025-01-20 17:46:00+00:00,3274.139264415342,36.78808162264429,0.08302980573551415,0.929424665124813,34.19175044271046,3282.493029719829,1.0416396968138828,3285.4954945761,0.2695061476330949,0 days 00:02:00
743,CLOSED,2025-01-20 17:57:00+00:00,103000.0,104000.0,2025-01-20 18:10:00+00:00,3274.139264415342,36.78808162264429,0.06336496019366698,0.9461397838353831,34.8066675941671,3288.427138162598,1.0584594437331902,3290.7529423264214,0.26767476337873575,0 days 00:13:00
744,CLOSED,2025-01-20 19:32:00+00:00,103000.0,104000.0,2025-01-20 20:23:00+00:00,3274.139264415342,36.78808162264429,0.06335980276748694,0.9461441676476361,34.80682886621008,3288.6948129259767,1.0583781970100832,3291.02061849271,0.26767600361398536,0 days 00:51:00
745,CLOSED,2025-01-20 21:48:00+00:00,103000.0,104000.0,2025-01-21 12:15:00+00:00,3274.139264415342,36.78808162264429,0.06335464615689876,0.9461485507666361,34.80699011274962,3288.9624889295906,1.0582969623371328,3292.36353258458,0.26767724365310386,0 days 14:27:00
746,CLOSED,2025-01-20 22:03:00+00:00,102000.0,103000.0,2025-01-20 22:16:00+00:00,3274.139264415342,36.78808162264429,0.07326265336813713,0.9377267446370834,34.497168021445546,3286.5670679799427,1.0496413828745903,3289.231054093548,0.26857161389543194,0 days 00:13:00
747,CLOSED,2025-01-20 23:52:00+00:00,102000.0,103000.0,2025-01-21 03:21:00+00:00,3274.139264415342,36.78808162264429,0.07325666698146896,0.9377318330657514,34.49735521497471,3286.835639593838,1.0495613105630566,3289.769143363662,0.2685730712576273,0 days 03:29:00
748,CLOSED,2025-01-21 01:26:00+00:00,101000.0,102000.0,2025-01-21 02:10:00+00:00,3274.139264415342,36.78808162264429,0.08298979205966668,0.9294586767492833,34.19300166512759,3284.1026571236007,1.0411672604374589,3287.105155263329,0.2695160100159555,0 days 00:44:00
749,CLOSED,2025-01-21 04:35:00+00:00,102000.0,103000.0,2025-01-21 10:27:00+00:00,3274.139264415342,36.78808162264429,0.07324467606839162,0.9377420253418671,34.49773016926038,3287.373728675112,1.04940092050817,3290.037719732312,0.26857599039804825,0 days 05:52:00
750,CLOSED,2025-01-21 14:35:00+00:00,104000.0,105000.0,2025-01-21 16:09:00+00:00,3274.139264415342,36.78808162264429,0.053242425841108054,0.9547439380350582,35.123197921158564,3292.6303686685687,1.0667215565821688,3294.8859656546883,0.2668366758990146,0 days 01:34:00
751,CLOSED,2025-01-21 15:02:00+00:00,103000.0,104000.0,2025-01-21 15:41:00+00:00,3274.139264415342,36.78808162264429,0.06332414366086749,0.9461744778882626,34.80794392181625,3290.5722098653664,1.057808238258975,3292.898040788647,0.26768457875967044,0 days 00:39:00
752,CLOSED,2025-01-21 16:37:00+00:00,105000.0,106000.0,2025-01-21 17:46:00+00:00,3274.139264415342,36.78808162264429,0.04296807066328888,0.9634771399362044,35.44447566552496,3295.1520051197726,1.0756552538533537,3296.802230695461,0.2660381327509924,0 days 01:09:00
753,CLOSED,2025-01-21 20:43:00+00:00,106000.0,107000.0,2025-01-24 18:27:00+00:00,3274.139264415342,36.78808162264429,0.03251401378849887,0.9723630882797759,35.771372658482875,3297.067525404246,1.084945102969859,3302.650911906985,0.26528421175888894,2 days 21:44:00
754,CLOSED,2025-01-22 08:02:00+00:00,105000.0,106000.0,2025-01-23 14:50:00+00:00,3274.139264415342,36.78808162264429,0.04296166530014331,0.9634825844948782,35.44467596039386,3295.6832964818855,1.0754879268354078,3298.4035042028836,0.26603963611849224,1 days 06:48:00
755,CLOSED,2025-01-22 13:53:00+00:00,104000.0,105000.0,2025-01-22 15:15:00+00:00,3274.139264415342,36.78808162264429,0.0532221006127155,0.9547612144791918,35.123833488395505,3293.9621634820855,1.0663095611051492,3295.9501194114264,0.26684150440719634,0 days 01:22:00
756,CLOSED,2025-01-22 15:36:00+00:00,104000.0,105000.0,2025-01-23 14:40:00+00:00,3274.139264415342,36.78808162264429,0.05321778947788738,0.9547648789437957,35.12396829701845,3294.229004986493,1.0662272793983387,3296.753242116107,0.2668425285703435,0 days 23:04:00
757,CLOSED,2025-01-23 01:49:00+00:00,103000.0,104000.0,2025-01-23 14:34:00+00:00,3274.139264415342,36.78808162264429,0.06329481719258861,0.9461994053862997,34.80886095664869,3292.170799960426,1.057322449888296,3294.7652727225886,0.26769163106023797,0 days 12:45:00
758,CLOSED,2025-01-23 04:18:00+00:00,102000.0,103000.0,2025-01-23 14:31:00+00:00,3274.139264415342,36.78808162264429,0.07319366401307105,0.9377853855888896,34.49932530956702,3289.7752978854305,1.0486833350515505,3292.4393822249854,0.2685884090814028,0 days 10:13:00
759,CLOSED,2025-01-23 14:54:00+00:00,105000.0,106000.0,2025-01-23 16:10:00+00:00,3274.139264415342,36.78808162264429,0.042944256562441156,0.963497381921925,35.44522032934786,3297.0193001911225,1.075068633274096,3299.2040915604125,0.2660437220274403,0 days 01:16:00
760,CLOSED,2025-01-23 15:07:00+00:00,104000.0,105000.0,2025-01-23 15:36:00+00:00,3274.139264415342,36.78808162264429,0.05320068647340358,0.954779416497607,35.124503105734654,3295.2981614676723,1.0658975723790276,3297.5538248337652,0.266846591599581,0 days 00:29:00
761,CLOSED,2025-01-23 15:08:00+00:00,103000.0,104000.0,2025-01-23 15:21:00+00:00,3274.139264415342,36.78808162264429,0.06327459128265991,0.9462165974097391,34.80949341821023,3293.239945590266,1.0569983965128642,3295.56584576168,0.2676964948984306,0 days 00:13:00
762,CLOSED,2025-01-23 17:00:00+00:00,105000.0,106000.0,2025-01-23 17:51:00+00:00,3274.139264415342,36.78808162264429,0.04293383130985493,0.9635062433866233,35.445546325634474,3297.8198869996477,1.0748175321934512,3299.4701380580655,0.26604616888105426,0 days 00:51:00
763,CLOSED,2025-01-23 19:05:00+00:00,105000.0,106000.0,2025-01-23 20:20:00+00:00,3274.139264415342,36.78808162264429,0.04293036797337225,0.9635091872226336,35.44565462371391,3298.0859331685288,1.0747341137245823,3300.269887472044,0.26604698174168107,0 days 01:15:00
764,CLOSED,2025-01-23 19:49:00+00:00,104000.0,105000.0,2025-01-23 20:12:00+00:00,3274.139264415342,36.78808162264429,0.053183602309725735,0.9547939380367332,35.125037325301314,3296.364789878783,1.0655688785764807,3298.352765479349,0.2668506501529464,0 days 00:23:00
765,CLOSED,2025-01-23 20:17:00+00:00,104000.0,105000.0,2025-01-23 20:20:00+00:00,3274.139264415342,36.78808162264429,0.05317929728556735,0.9547975973072678,35.125171942844425,3296.631640528936,1.0654867080390178,3298.619617287989,0.26685167286444056,0 days 00:03:00
766,CLOSED,2025-01-23 20:30:00+00:00,105000.0,106000.0,2025-01-24 14:44:00+00:00,3274.139264415342,36.78808162264429,0.04291996035842453,0.9635180336953392,35.44598006847387,3298.8856824732875,1.0744834310808493,3301.338202134553,0.2660494244556588,0 days 18:14:00
767,CLOSED,2025-01-23 20:49:00+00:00,104000.0,105000.0,2025-01-24 05:11:00+00:00,3274.139264415342,36.78808162264429,0.05317079999319332,0.9548048200057857,35.125437652067035,3297.1645357617226,1.0653225603723848,3299.6879291221194,0.2668536915008275,0 days 08:22:00
768,CLOSED,2025-01-23 20:54:00+00:00,103000.0,104000.0,2025-01-23 22:21:00+00:00,3274.139264415342,36.78808162264429,0.06323925893886591,0.946246629901964,34.81059825598553,3295.1063027443583,1.056433239406972,3297.4322287322,0.2677049914656209,0 days 01:27:00
769,CLOSED,2025-01-24 02:47:00+00:00,103000.0,104000.0,2025-01-24 03:36:00+00:00,3274.139264415342,36.78808162264429,0.06323412159626542,0.9462509966431744,34.81075890001761,3295.374007735824,1.05635229319343,3297.699935121113,0.2677062268712689,0 days 00:49:00
770,CLOSED,2025-01-24 19:09:00+00:00,106000.0,107000.0,2025-05-19 00:08:00+00:00,3274.139264415342,36.78808162264429,0.032469343656742866,0.9724010578917686,35.772769487668036,3301.6035099417,1.0834968335825315,3390.960619507119,0.2652945707890737,114 days 04:59:00
771,CLOSED,2025-01-24 20:35:00+00:00,105000.0,106000.0,2025-01-30 14:52:00+00:00,3274.139264415342,36.78808162264429,0.0429030356939246,0.9635324196601641,35.446509300522074,3300.219266458054,1.0740652798674462,3306.7217497813463,0.2660533967504506,5 days 18:17:00
772,CLOSED,2025-01-26 23:01:00+00:00,104000.0,105000.0,2025-01-30 03:47:00+00:00,3274.139264415342,36.78808162264429,0.053149877149406145,0.9548226044230048,35.126091906659305,3298.498101017536,1.0649116910457956,3305.071459229076,0.26685866197991714,3 days 04:46:00
773,CLOSED,2025-01-26 23:17:00+00:00,103000.0,104000.0,2025-01-29 20:24:00+00:00,3274.139264415342,36.78808162264429,0.0632144411943642,0.9462677249847904,34.81137430361439,3296.4398428615773,1.056029412428024,3303.0834413644866,0.2677109595280598,2 days 21:07:00
774,CLOSED,2025-01-27 00:47:00+00:00,102000.0,103000.0,2025-01-28 04:28:00+00:00,3274.139264415342,36.78808162264429,0.07310114185230773,0.9378640294255385,34.50221846544878,3294.044262889928,1.0474121083964827,3299.144754137607,0.2686109332359621,1 days 03:41:00
775,CLOSED,2025-01-27 02:02:00+00:00,101000.0,102000.0,2025-01-27 14:51:00+00:00,3274.139264415342,36.78808162264429,0.08281424019880237,0.929607895831018,34.1984911488861,3291.311073287381,1.03905375053864,3295.399248183815,0.26955927921396494,0 days 12:49:00
776,CLOSED,2025-01-27 05:50:00+00:00,100000.0,101000.0,2025-01-27 13:08:00+00:00,3274.139264415342,36.78808162264429,0.0923578502409898,0.9214958272951587,33.900063709460426,3288.2399270888072,1.0309486065839888,3292.1259428437425,0.27055674746583236,0 days 07:18:00
777,CLOSED,2025-01-27 06:45:00+00:00,99000.0,100000.0,2025-01-27 12:54:00+00:00,3274.139264415342,36.78808162264429,0.10173594449368363,0.913524447180369,33.606811927152414,3284.830417681215,1.0230912301060493,3288.784245828259,0.27160414366580454,0 days 06:09:00
778,CLOSED,2025-01-27 07:29:00+00:00,98000.0,99000.0,2025-01-27 07:42:00+00:00,3274.139264415342,36.78808162264429,0.11095235926766256,0.9056904946224869,33.31861584102513,3281.082078241413,1.01547645095435,3285.1031381434996,0.2727023310966388,0 days 00:13:00
779,CLOSED,2025-01-27 13:53:00+00:00,100000.0,101000.0,2025-01-27 14:31:00+00:00,3274.139264415342,36.78808162264429,0.0923349685864588,0.92151527670151,33.90077921580879,3289.0547903110355,1.0307149432619485,3292.3965060236105,0.27056245792915945,0 days 00:38:00
780,CLOSED,2025-01-27 15:19:00+00:00,101000.0,102000.0,2025-01-27 21:08:00+00:00,3274.139264415342,36.78808162264429,0.0827801608090598,0.9296368633122992,34.199556806951875,3292.6660582467525,1.038658527830245,3296.2109976738743,0.2695676789418613,0 days 05:49:00
781,CLOSED,2025-01-27 16:38:00+00:00,100000.0,101000.0,2025-01-27 20:45:00+00:00,3274.139264415342,36.78808162264429,0.09232012876527577,0.9215278905495156,33.901243255078796,3289.5949004420017,1.0305598190988108,3293.2082454413626,0.27056616143121914,0 days 04:07:00
782,CLOSED,2025-01-27 18:50:00+00:00,99000.0,100000.0,2025-01-27 20:20:00+00:00,3274.139264415342,36.78808162264429,0.10169466958258593,0.9135595308548019,33.60810258823108,3286.1853675306843,1.0227086676332255,3289.8665274040936,0.2716145745539791,0 days 01:30:00
783,CLOSED,2025-01-27 21:43:00+00:00,101000.0,102000.0,2025-01-27 23:08:00+00:00,3274.139264415342,36.78808162264429,0.08275975785866244,0.9296542058201369,34.20019480454575,3293.477806661679,1.038421899651773,3296.4805710253095,0.2695727077652279,0 days 01:25:00
784,CLOSED,2025-01-28 14:13:00+00:00,102000.0,103000.0,2025-01-28 15:01:00+00:00,3274.139264415342,36.78808162264429,0.07304116382193789,0.9379150107513528,34.50409397062406,3296.7491799052273,1.0466096171628065,3299.413381564256,0.26862553465053907,0 days 00:48:00
785,CLOSED,2025-01-28 16:25:00+00:00,102000.0,103000.0,2025-01-28 17:10:00+00:00,3274.139264415342,36.78808162264429,0.07303521277076348,0.937920069144851,34.50428005921696,3297.0178054398775,1.0465299884728256,3299.6820087353913,0.2686269834104351,0 days 00:45:00
786,CLOSED,2025-01-28 19:05:00+00:00,102000.0,103000.0,2025-01-29 08:05:00+00:00,3274.139264415342,36.78808162264429,0.07302926265714992,0.9379251267414226,34.504466118492445,3297.2864324232883,1.0464503714084048,3300.2202165548715,0.26862843194209063,0 days 13:00:00
787,CLOSED,2025-01-28 21:37:00+00:00,101000.0,102000.0,2025-01-29 02:04:00+00:00,3274.139264415342,36.78808162264429,0.08273341819107259,0.9296765945375883,34.20101844251078,3294.55321855931,1.0381079367558887,3297.5560122597576,0.26957919984276657,0 days 04:27:00
788,CLOSED,2025-01-29 13:05:00+00:00,102000.0,103000.0,2025-01-29 18:55:00+00:00,3274.139264415342,36.78808162264429,0.07301734422278919,0.9379352574106292,34.50483880637811,3297.824640055073,1.0462908908886643,3300.4888482642746,0.2686313334378596,0 days 05:50:00
789,CLOSED,2025-01-29 19:03:00+00:00,102000.0,103000.0,2025-01-29 19:40:00+00:00,3274.139264415342,36.78808162264429,0.07301139692387172,0.937940312614709,34.50502477763842,3298.0932713885104,1.0462113087272291,3300.7574812331654,0.2686327812842819,0 days 00:37:00
790,CLOSED,2025-01-30 17:38:00+00:00,105000.0,106000.0,2025-01-31 15:55:00+00:00,3274.139264415342,36.78808162264429,0.04283660100341869,0.9635888891470941,35.44858670461644,3305.337530756179,1.072464956294696,3307.254698941774,0.2660689892707495,0 days 22:17:00
791,CLOSED,2025-01-31 03:05:00+00:00,104000.0,105000.0,2025-01-31 13:06:00+00:00,3274.139264415342,36.78808162264429,0.053068155070327326,0.9548920681902218,35.128647345397496,3303.616343473241,1.0633391923610949,3305.6043912019186,0.2668780760657228,0 days 10:01:00
792,CLOSED,2025-01-31 16:26:00+00:00,105000.0,106000.0,2025-05-18 23:50:00+00:00,3274.139264415342,36.78808162264429,0.042829695215382844,0.9635947590669246,35.44880264770628,3305.870477821516,1.072298593835598,3389.6478994168424,0.2660706100902175,107 days 07:24:00
793,CLOSED,2025-01-31 18:29:00+00:00,104000.0,105000.0,2025-05-12 01:07:00+00:00,3274.139264415342,36.78808162264429,0.05305966007752715,0.9548992889341019,35.128912982712734,3304.149288268091,1.0631757199180902,3384.6723369793995,0.26688009415583025,100 days 06:38:00
794,CLOSED,2025-01-31 18:45:00+00:00,103000.0,104000.0,2025-05-08 21:21:00+00:00,3274.139264415342,36.78808162264429,0.06310778307843712,0.9463583843833284,34.814709488967665,3302.0909783728903,1.0543231460607019,3382.1302416446806,0.2677366082043591,97 days 02:36:00
795,CLOSED,2025-01-31 20:16:00+00:00,102000.0,103000.0,2025-05-08 21:18:00+00:00,3274.139264415342,36.78808162264429,0.07297846109525237,0.9379683080690355,34.50605467669725,3299.6953137998294,1.045734572291801,3379.80420128609,0.2686407993816573,97 days 01:02:00
796,CLOSED,2025-02-01 20:47:00+00:00,101000.0,102000.0,2025-02-03 22:06:00+00:00,3309.386809354696,37.18412145342355,0.08267593874538413,0.9297254520664235,34.57102412797701,3296.9620015225414,1.0485721131154095,3303.5898428815713,0.27249565792406827,2 days 01:19:00
797,CLOSED,2025-02-02 03:10:00+00:00,100000.0,101000.0,2025-02-03 19:35:00+00:00,3309.386809354696,37.18412145342355,0.09231499438195599,0.9215322547753374,34.2663672848134,3293.886679195566,1.0403019478855278,3300.5836660006503,0.2734802199637656,1 days 16:25:00
798,CLOSED,2025-02-02 11:28:00+00:00,99000.0,100000.0,2025-02-03 19:00:00+00:00,3309.386809354696,37.18412145342355,0.10178613572424179,0.9134817846343944,33.967017625335416,3290.4693405162584,1.0322848843200636,3297.2348694973225,0.27451526062657194,1 days 07:32:00
799,CLOSED,2025-02-02 17:17:00+00:00,98000.0,99000.0,2025-02-03 15:43:00+00:00,3309.386809354696,37.18412145342355,0.11109329081590619,0.9055707028064798,33.672850997818266,3286.709543099664,1.0245155696375203,3293.54302153342,0.2756016338010099,0 days 22:26:00
800,CLOSED,2025-02-02 18:44:00+00:00,97000.0,98000.0,2025-02-02 19:39:00+00:00,3309.386809354696,37.18412145342355,0.12024025295368676,0.8977957849893663,33.38374750941633,3282.6067829298313,1.0169889273067385,3286.9863046842693,0.27674025365800503,0 days 00:55:00
801,CLOSED,2025-02-02 21:29:00+00:00,97000.0,98000.0,2025-02-02 22:59:00+00:00,3309.386809354696,37.18412145342355,0.12023011695042399,0.8978044005921396,33.38406787303625,3282.883523183489,1.0169129558596992,3287.2630479169784,0.27674290936673174,0 days 01:30:00
802,CLOSED,2025-02-02 23:24:00+00:00,97000.0,98000.0,2025-02-03 15:25:00+00:00,3309.386809354696,37.18412145342355,0.12021998255866066,0.8978130148251384,33.38438818572231,3283.160266092856,1.016836994846176,3289.5076290431643,0.27674556465322553,0 days 16:01:00
803,CLOSED,2025-02-03 00:43:00+00:00,96000.0,97000.0,2025-02-03 15:17:00+00:00,3309.386809354696,37.18412145342355,0.12920906353882636,0.8901722959919975,33.10027476863934,3278.713969604418,1.009550545594953,3285.12812856714,0.2779378353143329,0 days 14:34:00
804,CLOSED,2025-02-03 01:35:00+00:00,95000.0,96000.0,2025-02-03 14:33:00+00:00,3309.386809354696,37.18412145342355,0.13804518439386299,0.8826615932652164,32.820995886246145,3273.9235074950852,1.0024973341957475,3280.4039000461494,0.2791843735967632,0 days 12:58:00
805,CLOSED,2025-02-03 01:44:00+00:00,94000.0,95000.0,2025-02-03 07:48:00+00:00,3309.386809354696,37.18412145342355,0.14673176154797946,0.8752780026842175,32.546443557319925,3268.788185981579,0.9956730661502501,3275.3342593181656,0.2804862892932647,0 days 06:04:00
806,CLOSED,2025-02-03 01:49:00+00:00,93000.0,94000.0,2025-02-03 02:12:00+00:00,3309.386809354696,37.18412145342355,0.15527209498086122,0.868018719266268,32.276513481042066,3263.307246497914,0.9890736925148644,3269.636601326445,0.28184476278357806,0 days 00:23:00
807,CLOSED,2025-02-03 01:55:00+00:00,92000.0,93000.0,2025-02-03 01:56:00+00:00,3309.386809354696,37.18412145342355,0.16366937220591715,0.8608810336249704,32.0111049112597,3257.4798647188686,0.9826954038293761,3263.5905577252433,0.28326104815784703,0 days 00:01:00
808,CLOSED,2025-02-03 02:07:00+00:00,92000.0,93000.0,2025-02-03 02:08:00+00:00,3309.386809354696,37.18412145342355,0.1636551412271343,0.8608931299569359,32.011554702736646,3257.7631257670264,0.9826237656612822,3263.8738232077585,0.2832650282892928,0 days 00:01:00
809,CLOSED,2025-02-03 04:34:00+00:00,93000.0,94000.0,2025-02-03 05:56:00+00:00,3309.386809354696,37.18412145342355,0.15523173896449102,0.8680530218801826,32.27778899360404,3264.1556173371455,0.9888557035137875,3269.9184585151897,0.28185590080614986,0 days 01:22:00
810,CLOSED,2025-02-04 00:55:00+00:00,101000.0,102000.0,2025-05-08 20:39:00+00:00,3309.386809354696,37.18412145342355,0.0825784025158367,0.9298083578615388,34.574106907131764,3300.856158260776,1.0474284624795311,3377.1402765718517,0.27251995699981535,93 days 19:44:00
811,CLOSED,2025-02-04 05:01:00+00:00,100000.0,101000.0,2025-05-08 15:40:00+00:00,3309.386809354696,37.18412145342355,0.09220691055983969,0.9216241260241362,34.26978343648681,3297.780802358978,1.0391771160767524,3374.1340726457506,0.2735074843044316,93 days 10:39:00
812,CLOSED,2025-02-04 05:16:00+00:00,99000.0,100000.0,2025-02-04 14:33:00+00:00,3309.386809354696,37.18412145342355,0.10166776277734033,0.9135824016392607,33.97075898026465,3294.3633956441204,1.0311782551123998,3298.330992510261,0.27454549757686664,0 days 09:17:00
813,CLOSED,2025-02-04 08:43:00+00:00,98000.0,99000.0,2025-02-04 11:04:00+00:00,3309.386809354696,37.18412145342355,0.11096487697017061,0.9056798545753549,33.676909710448975,3290.6034921131,1.023426547475732,3294.639046269315,0.2756348530800139,0 days 02:21:00
814,CLOSED,2025-02-04 15:16:00+00:00,99000.0,100000.0,2025-02-04 19:15:00+00:00,3309.386809354696,37.18412145342355,0.10165078642755596,0.9135968315365774,33.97129554331903,3294.9135759947776,1.0310223549053985,3298.6055428856835,0.274549833981915,0 days 03:59:00
815,CLOSED,2025-02-04 19:52:00+00:00,99000.0,100000.0,2025-02-07 14:45:00+00:00,3309.386809354696,37.18412145342355,0.10164231704569608,0.9136040305111583,33.971563230864184,3295.1881258287594,1.0309445753516768,3301.0910548602465,0.2745519973839805,2 days 18:53:00
816,CLOSED,2025-02-04 20:25:00+00:00,98000.0,99000.0,2025-02-04 20:54:00+00:00,3309.386809354696,37.18412145342355,0.11093731453919256,0.9057032826416863,33.67778086251286,3291.4282133778684,1.0231965784831936,3295.4637836589686,0.2756419831840873,0 days 00:29:00
817,CLOSED,2025-02-04 21:01:00+00:00,98000.0,99000.0,2025-02-05 14:41:00+00:00,3309.386809354696,37.18412145342355,0.1109280248270154,0.9057111788970369,33.67807447783085,3291.7038553610523,1.0231198175066951,3296.016215186516,0.27564438633259414,0 days 17:40:00
818,CLOSED,2025-02-04 21:32:00+00:00,97000.0,98000.0,2025-02-04 23:52:00+00:00,3309.386809354696,37.18412145342355,0.12006242886402768,0.8979469354655765,33.38936790708147,3287.600926231534,1.0156149927039526,3291.9806639860817,0.2767868449004993,0 days 02:20:00
819,CLOSED,2025-02-05 15:04:00+00:00,98000.0,99000.0,2025-02-06 10:50:00+00:00,3309.386809354696,37.18412145342355,0.11090941142028184,0.9057270002927604,33.67866278253099,3292.2562865922855,1.0229660102613323,3296.5686570651596,0.2756492014204639,0 days 19:46:00
820,CLOSED,2025-02-05 18:13:00+00:00,97000.0,98000.0,2025-02-06 06:16:00+00:00,3309.386809354696,37.18412145342355,0.12004243474622452,0.8979639304657092,33.38999985123051,3288.153350877356,1.0154635836044958,3292.5331005054395,0.2767920835090223,0 days 12:03:00
